number_of_tasks,overdue_tasks,pct_overdue,number_of_statuses_used,status_entropy,wip_load,pct_critical_open,pct_high_open,pct_medium_open,pct_low_open,pct_pending_status,pct_todo_status,pct_in_progress_status,pct_done_status,pct_blocked_status,health_score,crisis_index,backlog_pressure,last_task_created_label,last_task_created_priority,last_task_created_status,last_action_critical_bug,predicted_view,predicted_status_filter,predicted_priority_filter
80,7,0.0875,5,1.5437891850588954,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.1875,0.3125,0.25,0.125,0.125,0.10982142857142856,0.012499999999999999,0.11160714285714286,Feature,Mittel,Zu Erledigen,0,kanban,none,none
10,1,0.1,3,0.8018185525433373,0.1,0.1,0.2,0.3,0.4,0.7,0.2,0.1,0.0,0.0,0.07,0.010000000000000002,0.08000000000000002,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
70,2,0.0286,5,1.1275347898191255,0.2,0.2,0.4,0.6,1.4,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.07572857142857144,0.00572,0.19999999999999998,Feature,Hoch,Erledigt,0,list,none,none
55,8,0.1455,5,1.5465986860485126,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.17679040404040403,0.016166666666666666,0.0909090909090909,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
50,7,0.14,5,1.5571130980576458,0.25,0.125,0.25,0.375,0.5,0.2,0.3,0.2,0.2,0.1,0.125,0.0175,0.15,Feature,Mittel,In Bearbeitung,0,list,none,none
45,5,0.1111,5,1.0774973386296556,0.11904761904761904,0.11904761904761904,0.23809523809523808,0.35714285714285715,0.11904761904761904,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.044444444444444446,0.09269285714285715,0.013226190476190476,0.013227513227513227,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
50,10,0.2,5,1.4184836619456564,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1,0.3,0.4,0.1,0.1,0.15222222222222223,0.022222222222222223,0.06666666666666667,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
30,1,0.0333,5,1.09190045081788,0.3,0.2,0.5,1.0,0.3,0.06666666666666667,0.1,0.1,0.6666666666666666,0.06666666666666667,0.07665000000000001,0.006660000000000001,0.03,Bug,Niedrig,Erledigt,0,list,none,none
65,5,0.0769,5,1.564957250242801,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.10278566433566434,0.006990909090909091,0.05594405594405595,Feature,Mittel,Zu Erledigen,0,kanban,none,none
35,5,0.1429,5,1.4750763110546947,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2333547619047619,0.023816666666666667,0.047619047619047616,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
20,3,0.15,4,1.207973687592232,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.1,0.5,0.25,0.15,0.0,0.1338235294117647,0.04411764705882353,0.14705882352941177,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,none
50,8,0.16,5,1.5571130980576458,0.25,0.125,0.25,0.375,0.25,0.1,0.3,0.2,0.2,0.2,0.165,0.02,0.075,Feature,Mittel,In Bearbeitung,0,list,none,none
60,5,0.0833,5,1.0986122886681098,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08483181818181819,0.007572727272727273,0.053030303030303025,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
25,1,0.04,5,1.2194752060369372,0.3,0.2,0.5,0.8,1.0,0.08,0.12,0.12,0.6,0.08,0.084,0.008,0.12,Feature,Niedrig,Erledigt,0,list,none,none
75,5,0.0667,5,1.5641315026219946,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.2,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.08873461538461538,0.00513076923076923,0.06153846153846154,Feature,Hoch,Zu Erledigen,0,kanban,none,none
45,5,0.1111,5,1.4270610433807247,0.125,0.125,0.25,0.25,0.5,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.21388333333333334,0.0138875,0.1111111111111111,Feature,Hoch,Blockiert,0,list,Blockiert,none
18,3,0.1667,4,1.2589910288554198,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.0,0.15001666666666666,0.05556666666666666,0.14814814814814814,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
80,5,0.0625,5,1.5437891850588954,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.1875,0.3125,0.25,0.125,0.125,0.0830357142857143,0.004464285714285714,0.08928571428571427,Feature,Mittel,Zu Erledigen,0,kanban,none,none
55,10,0.1818,5,1.5465986860485124,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.16766767676767677,0.0202,0.0909090909090909,Feature,Hoch,In Bearbeitung,0,list,none,none
35,5,0.1429,5,0.9320645743499893,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.4411764705882353,0.7142857142857143,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.10943319327731094,0.021014705882352942,0.06302521008403361,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
28,1,0.0357,5,1.1396704353045108,0.3,0.2,0.5,0.8,1.0,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.6428571428571429,0.07142857142857142,0.07927857142857143,0.0071400000000000005,0.10714285714285714,Feature,Niedrig,Erledigt,0,list,none,none
38,5,0.1316,5,1.4213901099681499,0.15151515151515152,0.15151515151515152,0.30303030303030304,0.30303030303030304,0.3939393939393939,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.47368421052631576,0.23820829346092504,0.01993939393939394,0.0518341307814992,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
47,6,0.1277,5,1.4532061853537082,0.23809523809523808,0.11904761904761904,0.35714285714285715,0.2857142857142857,0.23809523809523808,0.14893617021276595,0.425531914893617,0.2127659574468085,0.10638297872340426,0.10638297872340426,0.1195744174265451,0.015202380952380953,0.10131712259371833,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
53,10,0.1887,5,1.505215135692312,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.3125,0.16666666666666666,0.1509433962264151,0.18867924528301888,0.18867924528301888,0.09433962264150944,0.37735849056603776,0.22839088050314468,0.01965625,0.031446540880503145,Dokumentation,Hoch,Blockiert,0,list,Blockiert,none
30,4,0.1333,5,1.3546219360622096,0.18518518518518517,0.37037037037037035,0.18518518518518517,0.37037037037037035,0.18518518518518517,0.16666666666666666,0.5,0.16666666666666666,0.1,0.06666666666666667,0.16072407407407407,0.04937037037037037,0.09259259259259259,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
60,3,0.05,5,1.3579778549873245,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.06818181818181819,0.004545454545454546,0.07575757575757575,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
45,2,0.0444,5,1.5229550675313182,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0841047619047619,0.006342857142857143,0.23809523809523808,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
50,1,0.02,5,1.1889804600528613,0.4,0.25,0.25,0.25,0.25,0.1,0.1,0.16,0.6,0.04,0.07200000000000001,0.005,0.025,Feature,Mittel,Erledigt,0,list,none,none
80,5,0.0625,5,1.559581156259877,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.5714285714285714,0.25,0.25,0.25,0.125,0.125,0.0830357142857143,0.004464285714285714,0.14285714285714285,Feature,Hoch,In Bearbeitung,0,kanban,none,none
55,15,0.2727,5,1.5465986860485124,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.20806717171717173,0.060599999999999994,0.0909090909090909,Dokumentation,Hoch,Zu Erledigen,0,list,none,none
48,8,0.1667,5,1.4614008471828916,0.23255813953488372,0.11627906976744186,0.4186046511627907,0.23255813953488372,0.3488372093023256,0.16666666666666666,0.4166666666666667,0.20833333333333334,0.10416666666666667,0.10416666666666667,0.13785581395348837,0.019383720930232558,0.14534883720930233,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
52,12,0.2308,5,1.4967262582637653,0.2127659574468085,0.10638297872340426,0.2127659574468085,0.2553191489361702,0.2127659574468085,0.1346153846153846,0.19230769230769232,0.19230769230769232,0.09615384615384616,0.38461538461538464,0.25206121112929625,0.024553191489361702,0.04091653027823241,Dokumentation,Hoch,Blockiert,0,list,Blockiert,none
32,5,0.1562,5,1.3985916507945846,0.18518518518518517,0.18518518518518517,0.37037037037037035,0.37037037037037035,0.25925925925925924,0.15625,0.46875,0.15625,0.15625,0.0625,0.13388703703703703,0.028925925925925924,0.12152777777777778,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
65,4,0.0615,5,1.303875529336385,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07049358974358974,0.005124999999999999,0.07692307692307693,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
42,3,0.0714,5,1.5770478707743432,0.3125,0.15625,0.15625,0.3125,0.6875,0.11904761904761904,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.16666666666666666,0.11695,0.011156250000000001,0.1636904761904762,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
51,2,0.0392,5,1.2091688773917362,0.38095238095238093,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.23809523809523808,0.09803921568627451,0.11764705882352941,0.1568627450980392,0.5882352941176471,0.0392156862745098,0.07898375350140055,0.009333333333333332,0.028011204481792715,Feature,Mittel,Erledigt,0,list,none,none
85,6,0.0706,5,1.5443819809168389,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.4,0.5333333333333333,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.08392745098039216,0.004706666666666666,0.1568627450980392,Feature,Hoch,In Bearbeitung,0,kanban,none,none
56,15,0.2679,5,1.5417612622633445,0.34782608695652173,0.21739130434782608,0.21739130434782608,0.45652173913043476,0.32608695652173914,0.17857142857142858,0.26785714285714285,0.2857142857142857,0.17857142857142858,0.08928571428571429,0.2042139751552795,0.05823913043478261,0.08734472049689442,Dokumentation,Hoch,Zu Erledigen,0,list,none,none
49,9,0.1837,5,1.4671285282863966,0.22727272727272727,0.11363636363636363,0.38636363636363635,0.2727272727272727,0.3409090909090909,0.1836734693877551,0.40816326530612246,0.20408163265306123,0.10204081632653061,0.10204081632653061,0.1451895176252319,0.020875,0.13914656771799627,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
54,13,0.2407,5,1.5194944821241307,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.2916666666666667,0.3125,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.37037037037037035,0.25229444444444443,0.025072916666666667,0.057870370370370364,Dokumentation,Hoch,Blockiert,0,list,Blockiert,none
33,5,0.1515,5,1.4341391199801474,0.17857142857142858,0.17857142857142858,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.15151515151515152,0.45454545454545453,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.138737012987013,0.027053571428571427,0.12987012987012986,Bug,Mittel,Zu Erledigen,0,list,Zu Erledigen,Mittel
66,4,0.0606,5,1.293400760683367,0.16393442622950818,0.08196721311475409,0.16393442622950818,0.32786885245901637,0.5081967213114754,0.5454545454545454,0.15151515151515152,0.15151515151515152,0.07575757575757576,0.07575757575757576,0.06942071535022355,0.004967213114754098,0.07699950322901143,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
43,3,0.0698,5,1.5807286113812236,0.30303030303030304,0.15151515151515152,0.15151515151515152,0.30303030303030304,0.696969696969697,0.11627906976744186,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.18604651162790697,0.1210169837914024,0.010575757575757577,0.16208597603946442,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
52,2,0.0385,5,1.225737781081794,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.3181818181818182,0.22727272727272727,0.09615384615384616,0.1346153846153846,0.15384615384615385,0.5769230769230769,0.038461538461538464,0.076243006993007,0.008749999999999999,0.030594405594405592,Feature,Mittel,Erledigt,0,list,none,none
86,7,0.0814,5,1.5404926126418905,0.2631578947368421,0.06578947368421052,0.13157894736842105,0.40789473684210525,0.5263157894736842,0.23255813953488372,0.3023255813953488,0.23255813953488372,0.11627906976744186,0.11627906976744186,0.08874161566707466,0.005355263157894736,0.15911872705018357,Feature,Hoch,In Bearbeitung,0,kanban,none,none
57,16,0.2807,5,1.5363096662987563,0.3617021276595745,0.2127659574468085,0.2127659574468085,0.46808510638297873,0.3191489361702128,0.17543859649122806,0.2631578947368421,0.2982456140350877,0.17543859649122806,0.08771929824561403,0.20921898096304592,0.05972340425531915,0.083986562150056,Dokumentation,Hoch,Zu Erledigen,0,list,none,none
45,6,0.1333,5,1.2896687280612598,0.35714285714285715,0.11904761904761904,0.35714285714285715,0.23809523809523808,0.11904761904761904,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.06666666666666667,0.044444444444444446,0.10379285714285715,0.01586904761904762,0.05291005291005291,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
30,4,0.1333,5,1.0433832564791519,0.07142857142857142,0.10714285714285714,0.25,0.35714285714285715,0.35714285714285715,0.6666666666666666,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.09807857142857143,0.014282142857142856,0.05952380952380952,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
50,3,0.06,5,1.1889804600528613,0.4,0.25,0.5,1.0,0.75,0.1,0.1,0.16,0.6,0.04,0.092,0.015,0.07500000000000001,Feature,Niedrig,Erledigt,0,list,none,none
60,4,0.0667,5,1.5171063970610277,0.3,0.1,0.2,0.4,0.5,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.07835,0.00667,0.16666666666666666,Bug,Hoch,Zu Erledigen,0,kanban,none,none
40,3,0.075,5,1.4941751382893083,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.125,0.25,0.125,0.125,0.375,0.17857142857142858,0.010714285714285713,0.10714285714285714,Dokumentation,Hoch,Blockiert,0,list,Blockiert,Hoch
35,10,0.2857,5,1.3731787833246043,0.15151515151515152,0.36363636363636365,0.30303030303030304,0.24242424242424243,0.15151515151515152,0.08571428571428572,0.42857142857142855,0.14285714285714285,0.05714285714285714,0.2857142857142857,0.30129155844155847,0.1038909090909091,0.06493506493506493,Bug,Kritisch,Blockiert,1,list,Zu Erledigen,Kritisch
25,4,0.16,5,1.3896834708032708,0.36363636363636365,0.22727272727272727,0.36363636363636365,0.3181818181818182,0.22727272727272727,0.08,0.4,0.32,0.12,0.08,0.14945454545454545,0.03636363636363636,0.09090909090909091,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
20,1,0.05,5,1.5545472778722047,0.3333333333333333,0.13333333333333333,0.2,0.2,0.8,0.15,0.25,0.25,0.25,0.1,0.08166666666666667,0.006666666666666667,0.2,Feature,Niedrig,In Bearbeitung,0,list,none,Niedrig
50,7,0.14,5,1.5571130980576458,0.25,0.125,0.25,0.5,0.375,0.2,0.3,0.2,0.2,0.1,0.125,0.0175,0.11249999999999999,Dokumentation,Mittel,Zu Erledigen,0,list,none,none
55,8,0.1455,5,1.4681399390162087,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.12224494949494949,0.016166666666666666,0.0808080808080808,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
40,2,0.05,5,1.1576693047846802,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.125,0.125,0.075,0.625,0.05,0.10666666666666666,0.016666666666666666,0.125,Dokumentation,Niedrig,Erledigt,0,list,none,none
65,3,0.0462,5,1.4985690796770057,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06435874125874126,0.0042,0.13986013986013987,Feature,Mittel,In Bearbeitung,0,kanban,none,none
45,4,0.0889,5,1.4270610433807247,0.125,0.125,0.25,0.25,0.5,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.20278333333333334,0.0111125,0.1111111111111111,Bug,Hoch,Blockiert,0,list,Blockiert,Hoch
50,15,0.3,5,1.5047882836811908,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1,0.3,0.2,0.1,0.3,0.3288888888888889,0.13333333333333333,0.06666666666666667,Feature,Kritisch,Blockiert,0,list,Zu Erledigen,Kritisch
30,6,0.2,5,1.4418299600229676,0.37037037037037035,0.37037037037037035,0.18518518518518517,0.37037037037037035,0.18518518518518517,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1,0.06666666666666667,0.19407407407407407,0.07407407407407407,0.06172839506172839,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
35,2,0.0571,5,1.4750763110546947,0.25,0.25,0.25,0.25,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.12140714285714285,0.014275,0.14285714285714285,Feature,Niedrig,Erledigt,0,list,none,Niedrig
45,10,0.2222,5,1.5810937501718236,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1730047619047619,0.03174285714285714,0.09523809523809523,Dokumentation,Hoch,In Bearbeitung,0,list,none,none
60,12,0.2,5,1.4735023850806486,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.25,0.08333333333333333,0.14722222222222223,0.022222222222222223,0.1111111111111111,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
50,3,0.06,5,1.2275294114572126,0.25,0.25,0.5,0.5,1.25,0.1,0.1,0.1,0.6,0.1,0.11,0.015,0.125,Feature,Mittel,Erledigt,0,list,none,none
70,5,0.0714,5,1.5124511784664483,0.3333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.4166666666666667,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0737952380952381,0.00595,0.11904761904761904,Dokumentation,Hoch,In Bearbeitung,0,kanban,none,none
55,7,0.1273,5,1.4142790651247086,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.22223585858585856,0.014144444444444444,0.10101010101010102,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
45,6,0.1333,5,1.5229550675313184,0.25,0.125,0.45,0.3,0.25,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.12498333333333334,0.0166625,0.08333333333333333,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
30,3,0.1,5,1.428406284322508,0.10714285714285714,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.26666666666666666,0.1,0.06666666666666667,0.4,0.19857142857142857,0.014285714285714285,0.07619047619047618,Dokumentation,Mittel,Blockiert,0,list,Blockiert,Hoch
20,0,0.0,4,1.3862943611198906,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.0,0.06666666666666667,0.0,0.08333333333333333,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
50,5,0.1,5,1.1562011420461493,0.10638297872340426,0.2127659574468085,0.3191489361702128,0.3191489361702128,0.2127659574468085,0.6,0.2,0.1,0.06,0.04,0.10455319148936171,0.021276595744680854,0.04255319148936171,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
40,3,0.075,5,1.4941751382893085,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.125,0.25,0.375,0.125,0.125,0.10357142857142856,0.010714285714285713,0.14285714285714285,Dokumentation,Niedrig,In Bearbeitung,0,list,none,Niedrig
60,1,0.0167,5,1.3258537288170313,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.5,0.03333333333333333,0.05168333333333333,0.002783333333333333,0.16666666666666666,Feature,Mittel,Erledigt,0,list,none,none
55,2,0.0364,5,1.5465986860485124,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0676949494949495,0.004044444444444444,0.1212121212121212,Feature,Hoch,Zu Erledigen,0,kanban,none,none
35,10,0.2857,5,1.549826045878202,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21904047619047617,0.04761666666666667,0.047619047619047616,Feature,Mittel,In Bearbeitung,0,list,none,none
28,5,0.1786,5,1.5681170877482213,0.2916666666666667,0.20833333333333334,0.5,0.25,0.20833333333333334,0.17857142857142858,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,0.17382380952380955,0.037208333333333336,0.05952380952380952,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
42,3,0.0714,5,1.449432980195167,0.125,0.125,0.25,0.3,0.375,0.23809523809523808,0.23809523809523808,0.11904761904761904,0.047619047619047616,0.35714285714285715,0.16784285714285713,0.008925,0.08928571428571427,Dokumentation,Mittel,Blockiert,0,list,Blockiert,Hoch
15,0,0.0,4,1.3792922544726758,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.05454545454545454,0.0,0.09696969696969697,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
65,5,0.0769,5,1.1490019567998373,0.13333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.15384615384615385,0.12307692307692308,0.07692307692307693,0.03076923076923077,0.08101410256410256,0.012816666666666665,0.05128205128205128,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
25,3,0.12,5,1.6094379124341005,0.25,0.1,0.15,0.25,0.75,0.2,0.2,0.2,0.2,0.2,0.14,0.012,0.15000000000000002,Dokumentation,Niedrig,In Bearbeitung,0,list,none,Niedrig
75,2,0.0267,5,1.2945334910309945,0.34285714285714286,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.1428571428571428,0.13333333333333333,0.13333333333333333,0.16,0.5333333333333333,0.04,0.05392142857142857,0.0038142857142857145,0.15238095238095237,Feature,Mittel,Erledigt,0,list,none,none
80,2,0.025,5,1.5808185358593017,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.1875,0.25,0.25,0.1875,0.125,0.06538461538461539,0.0019230769230769232,0.1346153846153846,Feature,Hoch,Zu Erledigen,0,kanban,none,none
50,15,0.3,5,1.5571130980576458,0.25,0.25,0.25,0.375,0.375,0.2,0.3,0.2,0.2,0.1,0.22999999999999998,0.075,0.11249999999999999,Feature,Mittel,In Bearbeitung,0,list,none,none
38,7,0.1842,5,1.5643858092616332,0.24242424242424243,0.15151515151515152,0.48484848484848486,0.30303030303030304,0.21212121212121213,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.13157894736842105,0.13157894736842105,0.16187671451355662,0.02790909090909091,0.05582137161084529,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
33,3,0.0909,5,1.4291985238231024,0.1,0.13333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.15151515151515152,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.42424242424242425,0.19938939393939392,0.012119999999999999,0.0808080808080808,Dokumentation,Mittel,Blockiert,0,list,Blockiert,Hoch
18,0,0.0,4,1.3801087571572686,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.0,0.05714285714285714,0.0,0.09920634920634921,Bug,Mittel,Zu Erledigen,0,list,Zu Erledigen,Mittel
72,5,0.0694,5,1.1268744825877817,0.14925373134328357,0.14925373134328357,0.22388059701492538,0.29850746268656714,0.40298507462686567,0.625,0.1388888888888889,0.1388888888888889,0.06944444444444445,0.027777777777777776,0.07288407960199005,0.01035820895522388,0.055970149253731345,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
60,3,0.05,5,1.5171063970610277,0.3,0.1,0.3,0.5,0.3,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.07,0.005000000000000001,0.09999999999999999,Feature,Hoch,Zu Erledigen,0,kanban,none,none
50,2,0.04,5,1.5047882836811908,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2,0.3,0.3,0.1,0.1,0.07222222222222223,0.0044444444444444444,0.09999999999999999,Dokumentation,Mittel,In Bearbeitung,0,kanban,none,none
75,5,0.0667,5,1.5641315026219946,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.2,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.10411923076923077,0.01026153846153846,0.08205128205128205,Feature,Hoch,Zu Erledigen,0,kanban,none,none
55,4,0.0727,5,1.5465986860485124,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0858449494949495,0.008077777777777777,0.1212121212121212,Bug,Mittel,Zu Erledigen,0,kanban,none,none
